entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2020-06-01,2021-04-01,159915,31439,2.024,2.665,20108.17
2021-02-01,2021-04-01,510660,28815,3.355,3.103,-7317.21
2021-02-01,2021-04-01,512290,50352,1.92,1.828,-4689.0
2021-02-01,2021-04-01,512010,119902,0.8063,0.7531,-6434.88
2021-01-04,2021-05-06,512710,96871,0.947,0.72,-22038.16
2021-02-01,2021-05-06,159901,24076,4.0154,3.937,-1945.0
2021-04-01,2021-05-06,513050,46989,2.062,2.004,-2782.68
2021-04-01,2021-05-06,510130,17610,5.502,5.561,980.54
2021-05-06,2021-06-01,513000,72415,1.295,1.241,-3965.5
2021-05-06,2021-06-01,510660,27622,3.395,3.586,5217.95
2020-12-01,2021-07-01,159928,56337,1.1691,1.264,5305.26
2021-06-01,2021-07-01,159901,18351,4.095,4.13,597.0
2020-08-03,2021-09-01,512690,103815,0.9085,1.108,20648.29
2021-03-01,2021-09-01,512770,31032,2.197,2.306,3340.57
2021-06-01,2021-09-01,512170,83683,0.898,0.698,-16776.67
2021-09-01,2021-11-01,159980,59305,1.422,1.449,1550.16
2020-02-03,2021-12-01,159949,104944,0.641,1.557,96059.5
2021-11-01,2021-12-01,515900,52541,1.287,1.284,-198.15
2021-09-01,2022-01-04,515210,38142,2.211,1.669,-20717.36
2021-12-01,2022-01-04,159980,58326,1.439,1.49,2923.37
2022-01-04,2022-02-07,159949,55799,1.473,1.305,-9420.73
2022-01-04,2022-02-07,512710,80109,1.026,0.862,-13183.25
2021-04-01,2022-03-01,515700,51869,1.868,2.892,53039.79
2021-05-06,2022-03-01,515030,57321,1.636,2.255,35414.79
2021-05-06,2022-03-01,512400,84030,1.116,1.431,26405.24
2021-12-01,2022-03-01,159995,50108,1.675,1.483,-9668.21
2022-02-07,2022-03-01,515900,63742,1.254,1.287,2054.9
2021-07-01,2022-04-01,512580,48831,1.532,1.512,-1021.21
2022-03-01,2022-04-01,512040,127193,0.9395,0.938,-262.43
2022-02-07,2022-05-05,515210,51042,1.566,1.403,-8365.31
2022-03-01,2022-05-05,515100,79825,1.497,1.505,566.71
2022-03-01,2022-05-05,512890,146086,0.818,0.833,2118.93
2022-03-01,2022-05-05,159804,88912,1.344,0.974,-32959.27
2022-04-01,2022-05-05,512190,45880,1.723,1.612,-5138.58
2022-04-01,2022-05-05,512400,63854,1.238,1.1,-8856.64
2022-05-05,2022-06-01,512580,89115,1.32,1.49,15074.43
2022-05-05,2022-07-01,515030,70863,1.66,2.341,48172.65
2022-06-01,2022-07-01,512890,71814,0.84,0.85,681.73
2022-03-01,2022-08-01,159980,75203,1.589,1.391,-14957.43
2022-05-05,2022-09-01,516160,38903,3.0237,3.8013,30171.32
2022-05-05,2022-09-01,515700,54840,2.145,2.616,25751.31
2022-07-01,2022-09-01,516150,55414,1.389,1.274,-6416.88
2022-07-01,2022-09-01,512580,43983,1.75,1.605,-6421.8
2022-08-01,2022-09-01,515030,32330,2.228,2.021,-6733.52
2022-05-05,2022-10-10,515790,98191,1.198,1.473,26923.84
2022-09-01,2022-10-10,516110,104740,1.094,0.98,-12005.53
