entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2019-07-01,2019-08-01,510170,201152,0.4053,0.3981,-1496.78
2019-03-01,2019-09-02,512800,123138,0.5242,0.5167,-961.99
2019-08-01,2019-09-02,512100,44481,1.689,1.722,1422.36
2018-07-02,2019-10-08,513100,133015,0.4786,0.5552,10147.7
2019-07-01,2019-10-08,159901,36551,2.2305,2.2868,2008.29
2019-09-02,2019-10-08,512200,33467,2.2146,2.247,1039.54
2018-04-02,2019-11-01,513500,83863,0.7822,1.0134,19343.95
2019-09-02,2019-11-01,510660,40501,1.83,1.893,2506.33
2019-07-01,2019-12-02,513030,77571,1.051,1.106,4216.21
2019-10-08,2020-01-02,510230,69329,1.1906,1.2349,3020.83
2019-12-02,2020-01-02,510900,57247,1.183,1.273,5110.05
2020-01-02,2020-02-03,512200,30313,2.5332,2.093,-13385.85
2019-04-01,2020-03-02,159905,44237,1.815,1.917,4462.65
2019-05-06,2020-03-02,518800,22821,2.775,3.518,16912.92
2019-10-08,2020-03-02,510810,90508,0.912,0.842,-6383.19
2019-11-01,2020-03-02,510170,195187,0.3788,0.4111,6258.29
2020-03-02,2020-04-01,512010,186410,0.4996,0.5098,1844.93
2020-03-02,2020-04-01,512200,41100,2.2659,2.1362,-5384.95
2020-03-02,2020-05-06,513050,65080,1.431,1.474,2741.72
2020-01-02,2020-06-01,159941,155133,0.495,0.529,5226.87
2020-03-02,2020-07-01,510160,163674,0.569,0.542,-4473.75
2020-04-01,2020-07-01,513030,91657,0.809,1.028,20022.37
2020-04-01,2020-07-01,512950,82665,0.897,0.942,3674.32
2020-05-06,2020-07-01,512200,31267,2.2038,2.3307,3925.25
2020-07-01,2020-08-03,512260,75543,1.278,1.432,11572.21
2020-07-01,2020-08-03,159928,101701,0.9493,1.1387,19198.46
2020-07-01,2020-08-03,513500,93118,1.0368,1.0886,4764.14
2020-08-03,2020-09-01,513520,83976,1.077,1.091,1121.05
2020-08-03,2020-10-09,512890,141162,0.6407,0.6368,-604.63
2020-09-01,2020-11-02,512950,66483,1.09,1.042,-3233.71
2020-10-09,2020-11-02,510050,24538,3.024,3.03,102.66
2020-08-03,2020-12-01,512200,35178,2.571,2.4927,-2807.88
2020-11-02,2020-12-01,513050,37598,2.158,2.092,-2529.41
2019-04-01,2021-01-04,518880,28788,2.789,3.897,31839.36
2020-02-03,2021-01-04,510900,58425,1.16,1.161,17.74
2020-11-02,2021-01-04,512260,60012,1.352,1.369,971.22
2020-12-01,2021-02-01,512910,57257,1.424,1.562,7850.18
2021-01-04,2021-02-01,159985,71821,1.273,1.273,-54.86
2020-12-01,2021-03-01,510810,84142,0.969,0.91,-5011.81
2021-02-01,2021-03-01,518880,21724,3.778,3.572,-4523.05
2021-02-01,2021-03-01,512200,38518,2.1308,2.328,7544.23
2021-01-04,2021-04-01,512950,77286,1.183,1.159,-1909.17
2021-01-04,2021-04-01,510170,151222,0.6046,0.6242,2908.2
2021-03-01,2021-04-01,512910,57454,1.567,1.478,-5165.89
2019-10-08,2021-05-06,512800,155216,0.5318,0.6188,13450.21
2020-07-01,2021-05-06,510230,89492,1.0788,1.121,3717.5
2021-04-01,2021-05-06,512200,39672,2.2659,2.2416,-1017.68
2019-11-01,2021-07-01,513660,57067,1.2956,1.3628,3789.39
2019-08-01,2021-08-02,513600,28479,2.638,2.42,-6251.64
2020-06-01,2021-08-02,518800,18238,3.85,3.659,-3524.54
2021-03-01,2021-09-01,159981,82069,1.097,1.374,22672.28
2021-05-06,2021-09-01,513000,70608,1.295,1.227,-4854.77
2021-07-01,2021-09-01,513520,58168,1.234,1.218,-973.48
2021-04-01,2021-10-08,512100,38010,2.365,2.885,19705.33
2021-09-01,2021-10-08,518800,24463,3.66,3.536,-3086.22
2021-09-01,2021-10-08,513660,71658,1.2495,1.2149,-2532.34
2021-05-06,2021-11-01,510880,33153,2.758,2.838,2596.58
2021-05-06,2021-12-01,518880,24955,3.664,3.572,-2350.03
2021-09-01,2021-12-01,510130,14441,6.2,6.021,-2637.88
2021-10-08,2022-01-04,510160,120186,0.757,0.759,185.71
2021-03-01,2022-02-07,515080,70556,1.276,1.413,9609.25
2021-10-08,2022-02-07,513080,70201,1.296,1.27,-1879.27
2022-01-04,2022-02-07,518800,21114,3.591,3.579,-298.78
2021-04-01,2022-03-01,515450,74169,1.212,1.227,1058.27
2021-12-01,2022-03-01,510810,97978,0.851,0.864,1223.3
2022-03-01,2022-04-01,512950,65331,1.283,1.183,-6581.43
2022-03-01,2022-04-01,515900,65128,1.287,1.187,-6561.14
2021-10-08,2022-05-05,515100,62315,1.46,1.505,2748.75
2021-11-01,2022-06-01,518890,19942,3.665,3.921,5059.77
2022-02-07,2022-06-01,518860,24911,3.8,3.9,2433.56
2022-02-07,2022-07-01,513100,99857,0.948,0.801,-14731.37
2022-04-01,2022-07-01,518660,21286,3.876,3.846,-687.89
2022-06-01,2022-07-01,159941,130727,0.653,0.595,-7631.11
2022-07-01,2022-08-01,515590,62073,1.486,1.45,-2289.3
2022-07-01,2022-09-01,513300,93455,0.987,1.063,7045.11
2022-02-07,2022-10-10,512040,102896,0.92,0.8298,-9335.23
2022-04-01,2022-10-10,513030,79333,1.04,0.846,-15435.49
2022-08-01,2022-10-10,518660,19487,3.775,3.821,852.0
2022-05-05,2022-11-01,512750,69601,1.083,0.926,-10969.31
2022-10-10,2022-11-01,512910,82687,1.103,1.013,-7494.32
2021-12-01,2022-12-01,513500,59122,1.4103,1.363,-2845.66
2022-11-01,2022-12-01,518660,20574,3.823,4.0,3593.31
2021-08-02,2023-01-03,512890,112394,0.6954,0.819,13840.84
2021-08-02,2023-01-03,511380,7271,10.748,10.957,1472.29
2022-09-01,2023-01-03,516600,120088,0.634,0.64,674.63
2022-12-01,2023-02-01,518880,20076,3.945,4.084,2742.21
2023-01-03,2023-02-01,510810,112507,0.784,0.81,2871.38
2022-06-01,2023-03-01,515100,56050,1.523,1.64,6504.66
2022-12-01,2023-03-01,560500,83812,0.945,0.954,706.56
2023-01-03,2023-03-01,518660,22095,3.992,4.039,985.23
2022-10-10,2023-04-03,510160,137356,0.664,0.736,9831.94
2022-11-01,2023-04-03,510130,15709,5.007,5.55,8480.24
2023-03-01,2023-04-03,512190,48028,1.86,1.77,-4374.82
2023-01-03,2023-05-04,515080,63594,1.387,1.524,8656.84
2023-04-03,2023-05-04,518660,21036,4.271,4.391,2469.66
2023-04-03,2023-05-04,515150,70912,1.267,1.281,938.56
2022-07-01,2023-06-01,513800,94412,0.977,1.176,18727.01
2023-02-01,2023-06-01,159758,84360,0.937,0.916,-1818.46
2023-03-01,2023-06-01,513000,84276,1.06,1.215,13005.26
2023-05-04,2023-06-01,517180,64873,1.401,1.328,-4788.84
2023-04-03,2023-07-03,518860,21120,4.254,4.357,2120.8
2023-06-01,2023-07-03,515150,82546,1.227,1.27,3487.64
2023-05-04,2023-08-01,515900,62898,1.445,1.447,71.23
2023-07-03,2023-08-01,159902,22021,3.653,3.677,480.08
2023-05-04,2023-09-01,510810,108588,0.837,0.81,-2985.53
2023-08-01,2023-09-01,515150,63163,1.291,1.225,-4216.43
2023-07-03,2023-10-09,513800,64510,1.247,1.22,-1789.51
2023-09-01,2023-10-09,515800,76267,1.072,0.938,-10265.77
2023-02-01,2023-11-01,512950,64160,1.232,1.189,-2805.48
2023-03-01,2023-12-01,511380,7961,11.221,10.917,-2473.02
2023-09-01,2023-12-01,159628,83855,0.975,0.991,1292.22
2023-11-01,2023-12-01,512910,68275,1.054,0.971,-5708.3
2023-06-01,2024-01-02,515100,58444,1.733,1.275,-26820.09
2023-12-01,2024-01-02,512040,93724,0.943,0.833,-10359.58
2023-12-01,2024-01-02,513290,88205,1.002,1.131,11322.0
2023-10-09,2024-02-01,518860,18361,4.38,4.71,6009.06
2023-10-09,2024-02-01,562530,75869,1.06,0.928,-10059.96
2023-12-01,2024-02-01,518660,19263,4.588,4.646,1063.89
2024-01-02,2024-03-01,560500,108452,0.803,0.836,3525.59
2024-02-01,2024-03-01,512260,64837,1.32,1.457,8828.65
2023-06-01,2024-04-01,515080,68343,1.482,1.488,349.16
2024-01-02,2024-04-01,511380,7961,10.938,10.91,-275.09
2024-02-01,2024-04-01,515760,89244,0.959,1.065,9405.68
2022-10-10,2024-05-06,515300,81651,1.117,1.447,26882.02
2023-08-01,2024-05-06,510130,14280,5.71,5.231,-6886.99
2024-03-01,2024-05-06,513290,67364,1.164,1.14,-1663.3
2024-04-01,2024-05-06,510160,121592,0.749,0.766,2011.8
2024-01-02,2024-06-03,512390,77618,1.122,1.208,6620.89
2024-04-01,2024-06-03,513030,64636,1.409,1.401,-571.58
2024-04-01,2024-06-03,513080,54404,1.674,1.66,-816.07
2024-02-01,2024-07-01,513800,64205,1.333,1.385,3286.31
2024-03-01,2024-07-01,159687,67772,1.157,1.252,6389.36
2024-05-06,2024-08-01,518660,19235,5.199,5.471,5170.35
2024-07-01,2024-08-01,510160,101923,0.771,0.776,462.31
2024-08-01,2024-09-02,159611,79151,1.027,0.985,-3372.12
2023-06-01,2024-10-08,512890,110331,0.918,1.222,33469.79
2024-05-06,2024-10-08,159758,108585,0.921,1.054,14377.47
2024-09-02,2024-10-08,513030,51465,1.415,1.401,-763.99
2024-06-03,2024-11-01,515300,59939,1.459,1.375,-5085.84
2024-08-01,2024-11-01,513080,52074,1.561,1.493,-3588.74
2024-06-03,2024-12-02,159980,48476,1.804,1.649,-7564.0
2024-11-01,2024-12-02,513530,59624,1.415,1.362,-3209.74
2024-11-01,2024-12-02,159941,78046,1.081,1.161,6191.19
2024-12-02,2025-01-02,512950,69197,1.339,1.378,2642.28
2024-06-03,2025-02-05,518880,16441,5.319,6.4,17714.92
2024-10-08,2025-02-05,159981,60357,1.618,1.438,-10919.6
2024-12-02,2025-02-05,513600,41586,2.228,2.37,5847.85
2025-01-02,2025-02-05,513350,73362,1.014,1.111,7069.35
2024-05-06,2025-03-03,518860,18912,5.288,6.476,22400.71
2025-02-05,2025-03-03,513030,62732,1.66,1.66,-62.48
2025-02-05,2025-03-03,513080,63304,1.645,1.621,-1581.32
