entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2025-02-05,2025-03-03,159329,173454,1.209,1.07,-24228.7
2025-02-05,2025-03-03,159530,169940,1.234,1.373,23488.75
2025-03-03,2025-04-01,513380,313227,0.6931,0.677,-5171.7
2025-03-03,2025-04-01,513180,280126,0.775,0.748,-7691.39
2025-03-03,2025-04-01,513010,274113,0.792,0.765,-7529.09
2025-03-03,2025-04-01,159792,245864,0.883,0.872,-2833.95
2025-03-03,2025-04-01,513130,287547,0.755,0.732,-6741.86
2025-04-01,2025-05-06,159822,248068,0.851,0.649,-50221.37
2025-04-01,2025-05-06,513060,440722,0.479,0.496,7363.36
2025-04-01,2025-05-06,513070,155111,1.361,1.303,-9120.4
2025-04-01,2025-06-03,518660,30012,7.034,7.493,13644.71
2025-05-06,2025-06-03,518880,15306,7.596,7.501,-1523.39
2025-05-06,2025-06-03,518860,15258,7.62,7.51,-1747.64
2025-05-06,2025-06-03,518800,15482,7.51,7.4,-1772.27
2025-06-03,2025-07-01,517380,257990,0.621,0.655,8672.9
2025-06-03,2025-07-01,159562,103030,1.555,1.619,6495.81
2025-06-03,2025-07-01,513030,84903,1.887,1.901,1092.16
2025-07-01,2025-08-01,159851,160700,0.8178,0.838,3166.31
2025-07-01,2025-08-01,517520,88499,1.485,1.415,-6271.92
2025-04-01,2025-09-01,513120,226996,0.93,1.482,125137.54
2025-06-03,2025-09-01,513060,309888,0.517,0.709,59384.52
2025-07-01,2025-09-01,513090,71346,1.842,2.349,36082.72
2025-08-01,2025-09-01,517380,130482,0.801,0.828,3459.25
2025-09-01,2025-10-09,159363,262568,0.872,0.884,3012.5
2025-09-01,2025-10-09,516150,126427,1.811,1.791,-2665.16
2025-09-01,2025-11-03,515980,265091,0.8637,0.855,-2442.98
2025-10-09,2025-11-03,588750,78405,1.753,1.559,-15288.47
2025-11-03,2025-12-01,159755,138115,1.102,1.048,-7547.29
2025-11-03,2025-12-01,159566,70431,2.161,2.061,-7132.31
2025-09-01,2026-01-05,515050,337698,0.678,0.7936,38888.8
2025-10-09,2026-01-05,561910,154955,0.887,0.842,-7053.35
2025-12-01,2026-01-05,513290,92655,1.611,1.527,-7870.25
2025-12-01,2026-01-05,159363,169430,0.881,0.996,19389.04
2025-08-01,2026-02-02,515880,177146,0.59,1.1276,95142.41
2026-01-05,2026-02-02,512400,118209,1.956,2.105,17469.13
2026-01-05,2026-03-02,516650,120740,1.915,2.435,62627.23
2026-02-02,2026-03-02,517520,53569,2.537,2.78,12931.82
2026-02-02,2026-03-02,159562,49205,2.762,3.048,13986.87
2026-01-05,2026-04-01,159206,133651,1.73,1.662,-9224.27
2026-01-05,2026-04-01,560860,143613,1.61,1.652,5891.21
2026-03-02,2026-04-01,562800,163978,1.22,1.012,-34217.22
2026-03-02,2026-04-01,512400,80601,2.482,2.032,-36379.6
2026-03-02,2026-05-06,159326,102855,1.945,1.953,702.56
2026-04-01,2026-05-06,513350,160099,1.485,1.266,-35193.81
2026-04-01,2026-05-06,159320,117580,2.022,2.115,10789.01
2026-04-01,2026-05-06,561380,118459,2.007,2.105,11462.85
2026-04-01,2026-06-01,159981,140929,1.687,1.602,-12118.02
2026-05-06,2026-06-01,515050,75542,3.015,1.194,-137657.37
2026-05-06,2026-07-01,159667,110940,2.053,0.915,-126348.5
2026-05-06,2026-07-14,588750,105689,2.155,3.262,116825.97
2026-05-06,2026-07-14,588200,70931,3.211,4.897,119417.13
2026-06-01,2026-07-14,588170,44995,2.416,1.215,-54088.01
2026-06-01,2026-07-14,515880,68934,1.577,0.807,-53128.48
2026-07-01,2026-07-14,159995,25218,3.391,1.481,-48203.24
2026-07-01,2026-07-14,588020,23800,3.593,0.966,-62555.15
2026-07-01,2026-07-14,159732,44539,1.92,1.634,-12785.64
2026-07-01,2026-07-14,563210,30983,2.76,2.361,-12409.82
