entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2025-04-01,2025-08-01,512890,121582,1.111,1.18,8305.59
2025-05-06,2025-08-01,159525,178605,1.035,1.106,12566.24
2025-06-03,2025-08-01,512750,78621,1.421,1.523,7949.9
2025-07-01,2025-08-01,159928,177850,0.794,0.805,1871.04
2025-07-01,2025-08-01,159985,73357,1.925,1.959,2408.66
2025-08-01,2025-09-01,512040,201139,1.001,1.073,14356.86
2025-08-01,2025-09-01,510130,31405,6.411,6.968,17366.53
2025-08-01,2025-09-01,515080,128569,1.566,1.583,2064.21
2025-08-01,2025-09-01,562060,343583,0.586,0.602,5374.88
2025-02-05,2025-10-09,511380,9810,11.782,13.5,16779.18
2025-04-01,2025-10-09,515300,99468,1.358,1.298,-6047.34
2025-09-01,2025-10-09,159329,176457,0.935,0.996,10661.66
2025-09-01,2025-10-09,518660,21899,7.534,8.72,25865.43
2025-08-01,2025-11-03,159980,119418,1.686,1.812,14921.35
2025-10-09,2025-11-03,513650,92977,1.74,1.802,5665.78
2025-10-09,2025-11-03,513500,70217,2.304,2.454,10432.32
2025-10-09,2025-11-03,513400,134929,1.199,1.242,5703.14
2025-10-09,2025-12-01,159529,114575,1.412,1.374,-4449.61
2025-05-06,2026-01-05,510880,60808,3.04,3.183,8582.02
2025-08-01,2026-01-05,515100,132026,1.525,1.431,-12527.52
2026-01-05,2026-02-02,159666,140631,1.023,1.013,-1492.21
2025-11-03,2026-03-02,515080,105945,1.599,1.645,4770.36
2025-11-03,2026-03-02,159332,139890,1.211,1.256,6191.52
2026-01-05,2026-03-02,511380,10516,13.68,14.52,8744.47
2026-02-02,2026-03-02,159625,107328,1.205,1.267,6574.74
2026-03-02,2026-04-01,159985,89087,2.023,2.058,3008.98
2026-03-02,2026-04-01,562060,271832,0.663,0.655,-2282.14
2026-03-02,2026-04-01,159647,185035,0.974,0.941,-6212.46
2026-04-01,2026-05-06,159529,128195,1.261,1.308,5926.37
2026-04-01,2026-05-06,510300,35764,4.52,4.866,12273.64
2026-04-01,2026-06-01,510050,55172,2.93,2.999,3708.73
2026-05-06,2026-06-01,510230,113488,1.298,1.245,-6101.44
2026-03-02,2026-07-01,512800,233754,0.771,0.732,-9221.81
2026-06-01,2026-07-01,513690,130610,1.137,1.01,-16671.6
2025-02-05,2026-07-14,512390,109562,1.055,1.231,19207.77
2025-09-01,2026-07-14,159525,148103,1.114,1.03,-12535.91
2025-09-01,2026-07-14,512890,138180,1.194,1.139,-7696.61
2025-11-03,2026-07-14,515450,117155,1.446,1.39,-6660.36
2025-11-03,2026-07-14,512750,113543,1.492,1.351,-16106.4
2025-12-01,2026-07-14,515300,87595,1.34,1.251,-7864.04
2026-05-06,2026-07-14,515100,101382,1.453,1.376,-7892.46
2026-06-01,2026-07-14,515080,94467,1.572,1.461,-10571.79
2026-07-01,2026-07-14,517180,112433,1.326,1.397,7890.9
2026-07-01,2026-07-14,560700,135904,1.097,1.101,454.0
2026-07-01,2026-07-14,562060,262016,0.569,0.593,6197.05
2026-07-01,2026-07-14,512040,131008,1.138,1.141,303.45
