entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2022-02-07,2022-04-01,512950,74356,1.248,1.183,-4887.37
2022-03-01,2022-04-01,515450,66658,1.227,1.22,-515.54
2022-01-04,2022-05-05,515900,69324,1.35,1.155,-13570.28
2022-03-01,2022-05-05,515080,56252,1.454,1.4,-3085.77
2022-04-01,2022-05-05,510500,12887,7.055,6.324,-9472.12
2022-05-05,2022-06-01,513100,95807,0.915,0.87,-4362.62
2022-05-05,2022-06-01,159941,126498,0.693,0.653,-5111.0
2022-04-01,2022-07-01,518860,23457,3.876,3.85,-664.25
2022-04-01,2022-07-01,518890,23265,3.908,3.869,-961.61
2022-06-01,2022-07-01,518660,20110,3.876,3.846,-649.89
2022-05-05,2022-08-01,159985,55308,1.585,1.58,-329.05
2022-07-01,2022-08-01,515900,71810,1.227,1.204,-1704.0
2022-07-01,2022-09-01,159980,62579,1.408,1.401,-490.79
2022-08-01,2022-09-01,515590,54518,1.45,1.438,-701.45
2022-02-07,2022-10-10,512040,100865,0.92,0.8298,-9150.97
2022-06-01,2022-11-01,512750,73886,1.055,0.926,-9575.2
2022-09-01,2022-11-01,518890,21065,3.79,3.865,1531.5
2022-08-01,2022-12-01,518660,20941,3.775,4.0,4662.88
2021-08-02,2023-01-03,512890,108776,0.6954,0.819,13395.29
2021-09-01,2023-01-03,511380,9583,11.15,10.957,-1913.07
2021-10-08,2023-01-03,513500,64038,1.3707,1.25,-7779.73
2022-12-01,2023-02-01,560500,76572,0.945,0.961,1181.37
2022-11-01,2023-03-01,510130,15975,5.007,5.43,6707.41
2022-11-01,2023-03-01,518880,21005,3.808,4.029,4592.72
2022-07-01,2023-04-03,513800,90185,0.977,1.117,12569.25
2023-01-03,2023-04-03,512190,54779,1.689,1.77,4380.25
2022-09-01,2023-05-04,510160,113407,0.704,0.77,7434.71
2023-01-03,2023-05-04,515080,66706,1.387,1.524,9080.47
2023-03-01,2023-05-04,511380,7310,11.221,11.381,1120.03
2023-03-01,2023-06-01,159758,84572,0.97,0.916,-4614.74
2023-05-04,2023-06-01,513000,83635,1.142,1.215,6046.22
2023-01-03,2023-07-03,518660,23176,3.992,4.366,8609.71
2023-04-03,2023-07-03,518860,20072,4.254,4.357,2015.56
2023-07-03,2023-08-01,515080,60304,1.437,1.523,5132.59
2023-04-03,2023-09-01,515900,62326,1.37,1.345,-1608.91
2023-06-01,2023-09-01,515150,69075,1.227,1.225,-188.96
2023-08-01,2023-09-01,510130,13748,5.71,5.4,-4307.7
2023-05-04,2023-10-09,517180,68173,1.401,1.367,-2374.49
2023-02-01,2023-11-01,512950,58539,1.232,1.189,-2559.69
2023-06-01,2023-11-01,513800,72071,1.176,1.204,1966.53
2023-09-01,2023-12-01,159985,40300,2.355,2.218,-5576.39
2023-11-01,2023-12-01,513030,74425,1.126,1.25,9175.65
2021-10-08,2024-01-02,515100,60122,1.46,1.275,-11171.9
2023-07-03,2024-01-02,513080,56601,1.531,1.544,683.6
2023-11-01,2024-01-02,515450,62215,1.347,1.18,-10437.07
2023-09-01,2024-02-01,518860,21034,4.512,4.71,4106.54
